CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function,CWE
641984,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/reserveBalGasContracts/form/modalFile.tsx,<anonymous>,476
642243,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/reserveBalGasContracts/form/modalAction.tsx,<anonymous>,476
642040,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/reserveBalGasContracts/form/modalAction.tsx,handleSelectAll,476
642221,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/release/(menu)/ReleaseSumManagement/form/table.tsx,<anonymous>,476
641790,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/release/(menu)/ReleaseSumManagement/form/table.tsx,<anonymous>,476
642251,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/release/(menu)/ReleaseCapSubmission/page.tsx,<anonymous>,476
641957,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/release/(menu)/ReleaseCapSubmission/page.tsx,<anonymous>,476
641856,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/release/(menu)/ReleaseCapSubmission/page.tsx,handleFieldSearch,476
642019,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/release/(menu)/ReleaseCapSubmission/form/modalAddDoc.tsx,<anonymous>,476
642178,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/pathManagement/form/table.tsx,<anonymous>,1025
641976,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/page.tsx,<anonymous>,476
641774,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/page.tsx,handleSearchMotherTable,476
642086,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/tablePathDetail.tsx,<anonymous>,476
641783,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/tablePathDetail.tsx,<anonymous>,476
642157,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/tableModify.tsx,<anonymous>,476
641966,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/tableModify.tsx,<anonymous>,476
641930,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/tableModify.tsx,<anonymous>,476
641929,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/tableModify.tsx,<anonymous>,476
641983,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/tableHistory.tsx,<anonymous>,1025
641878,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/table.tsx,<anonymous>,476
642185,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/modalImport.tsx,ModalImport,476
642105,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/modalFiles.tsx,ModalFiles,476
642110,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapReqMgn/form/modalBookingVersionComment.tsx,<anonymous>,476
641943,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapPublication/form/table.tsx,<anonymous>,476
641988,Identical code for different branches,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapPublication/form/modalReason.tsx,ModalReason,398
642194,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapContractList/page.tsx,handleSearchMotherTable,476
642082,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapContractList/page.tsx,<anonymous>,476
642202,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapContractList/page-detail.tsx,setLogOption,476
642120,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapContractList/page-detail.tsx,onClick,476
641765,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapContractList/page-detail.tsx,<anonymous>,476
641996,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/capacity/(menu)/CapContractList/form/table.tsx,<anonymous>,476
642109,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/bulletinBoard/page.tsx,<anonymous>,476
641953,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/bulletinBoard/page.tsx,ClientPage,476
642232,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/ventCommissioningOtherGas/form/modalConfirmDel.tsx,<anonymous>,476
642030,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/intradayBaseInventory/page.tsx,<anonymous>,476
642214,Identical code for different branches,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/intradayBaseInventory/form/modalImport.tsx,checkIsShipper,398
642087,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/intradayBalReport/page.tsx,<anonymous>,476
641844,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/intradayBalReport/page.tsx,<anonymous>,476
642073,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/intradayBalReport/form/rowBlueComponent.tsx,ContractRowBlueBase,476
641986,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/intradayBalReport/form/rowBlueComponent.tsx,ContractRowBlueBase,476
641956,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balSystemAccImbInv/form/chart.tsx,<anonymous>,476
641819,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balSystemAccImbInv/form/chart.tsx,<anonymous>,476
642224,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balReport/form/table.tsx,TableMain,476
641763,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balReport/form/rowYellowComponent.tsx,ContractRowYellow,476
642009,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balReport/form/rowWhiteComponent.tsx,ContractRowWhite,476
642113,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balReport/form/rowBlueComponent.tsx,<script>,398
642097,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balReport/form/rowBlueComponent.tsx,ContractRowBlue,476
641808,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balReport/form/rowBlueComponent.tsx,ContractRowBlue,476
641971,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balOperateFlowAndInstructedFlow/page.tsx,<anonymous>,476
641947,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balOperateFlowAndInstructedFlow/page.tsx,<anonymous>,476
642037,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balOperateFlowAndInstructedFlow/form/tableHistory.tsx,TableBalOperateAndInstruct,476
641887,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balOperateFlowAndInstructedFlow/form/tableHistory.tsx,<anonymous>,476
642162,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balOperateFlowAndInstructedFlow/form/tableForShipper.tsx,<anonymous>,476
641881,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balOperateFlowAndInstructedFlow/form/tableForShipper.tsx,<anonymous>,476
642136,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balOperateFlowAndInstructedFlow/form/table.tsx,<anonymous>,476
642046,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balOperateFlowAndInstructedFlow/form/table.tsx,<anonymous>,476
642242,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balMonthlyReport/page.tsx,handleFieldSearch,476
641987,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balMonthlyReport/page.tsx,<anonymous>,476
642011,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balMonthlyReport/form/tableReport.tsx,<anonymous>,476
642189,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balMonthlyReport/form/tableDownload.tsx,TableDownload,476
641860,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balMonthlyReport/form/tableDownload.tsx,<anonymous>,476
642054,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balIntradayDashboard/page.tsx,<anonymous>,476
641792,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balIntraBalReportForShipper/form/rowYellowComponent.tsx,ContractRowYellowBase,476
641843,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balIntraAccImbDashboard/form/chart.tsx,options.plugins.tooltip.callbacks.label,476
641826,Identical code for different branches,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balIntraAccImbDashboard/form/chart.tsx,<anonymous>,398
641911,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balAdjust/(menu)/intradayAccImbalanceInventoryAdjust/form/tableHistory.tsx,<anonymous>,476
641776,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balAdjust/(menu)/intradayAccImbalanceInventoryAdjust/form/tableHistory.tsx,<anonymous>,476
642200,Copy-paste error,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balAdjust/(menu)/intradayAccImbalanceInventoryAdjust/form/table.tsx,<anonymous>,398
642056,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balAdjust/(menu)/intradayAccImbalanceInventoryAdjust/form/table.tsx,<anonymous>,476
641805,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balAdjust/(menu)/intradayAccImbalanceInventoryAdjust/form/table.tsx,<anonymous>,476
642101,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balAdjust/(menu)/adjustmentDailyImbalance/form/tableHistory.tsx,<anonymous>,476
642218,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balAdjust/(menu)/adjustmentDailyImbalance/form/table.tsx,<anonymous>,476
641973,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balAdjust/(menu)/adjustAccumulatedImbalance/form/tableHistory.tsx,<anonymous>,476
641864,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/balancing/(menu)/balAdjust/(menu)/adjustAccumulatedImbalance/form/table.tsx,<anonymous>,476
641958,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/curtailmentsAllocation/form/tableIntraDay.tsx,<anonymous>,476
642104,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/curtailmentsAllocation/form/table.tsx,<anonymous>,476
641855,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/allocationReview/page.tsx,handleFieldSearch,476
642166,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/allocationReview/form/modalImport.tsx,handleClickDownload,476
642204,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/allocationReview/form/modalAction.tsx,handleClose,398
642244,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/allocShipperReport/page.tsx,<anonymous>,476
641951,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/allocShipperReport/page.tsx,<anonymous>,476
641867,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/allocShipperReport/page.tsx,<anonymous>,476
642156,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/allocShipperReport/form/tableReport.tsx,<anonymous>,476
641999,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/allocShipperReport/form/tableReport.tsx,<anonymous>,476
641944,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/alloReport/form/tableView.tsx,<anonymous>,476
641871,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/alloReport/form/tableIntraDay.tsx,TableAlloReportIntraday,476
641835,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/alloReport/form/tableIntraDay.tsx,<anonymous>,476
642233,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/alloReport/form/table.tsx,<anonymous>,476
642052,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/alloReport/form/table.tsx,TableAlloReportDaily,476
